"playerID","yearsActiveBatting","GBatting","AB","R","H","2B","3B","HR","RBI","SO","yearsActiveFielding","GFielding","PO","A","E","DP","PB","SB","CS","yearsActivePitching","W","L","GPitching","SHO","SV","IPOuts","HA","ER","HRA","BB","SOF","BFP","debut","inducted"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burdele01","18","672","1028","102","186","27","4","13","78","276","18","632","247","633","27","55","0","1","2","18","207","146","632","35","31","9350","3229","1262","295","636","1099","12942","1950-09-26","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","N"
"burkeje01","16","2072","8446","1723","2858","321","182","75","953","232","16","2079","3966","309","388","64","0","0","0","3","3","11","23","0","0","369","144","76","3","94","84","0","1890-04-22","Y"
"bushgu01","17","548","892","58","143","12","2","0","52","165","17","546","138","648","21","38","0","0","1","17","177","137","546","16","34","8216","2967","1176","153","867","856","11830","1923-09-17","N"
"bushjo01","17","591","1263","130","318","60","17","7","139","196","17","507","216","854","35","53","0","6","6","17","197","188","498","35","21","9444","3041","1223","98","1283","1337","13422","1912-09-30","N"
"cadorle01","10","195","442","28","92","10","4","5","45","103","10","194","58","293","15","12","0","0","0","10","68","73","194","10","3","3778","1277","440","44","290","446","5217","1915-04-28","N"
"caldwmi01","14","483","216","11","34","7","0","0","8","62","14","481","120","506","16","39","0","0","0","14","139","132","481","24","18","7313","2616","1033","220","601","951","10281","1971-09-04","N"
"camniho01","11","328","678","42","92","6","1","1","32","128","11","328","63","488","31","8","0","1","1","11","133","107","328","20","15","6266","1860","642","41","658","917","8361","1904-04-22","N"
"campabe01","19","2365","8828","1196","2284","317","87","82","657","1162","19","2389","3954","6445","400","1236","0","1","0","1","0","0","1","0","0","3","1","1","0","2","1","5","1964-07-23","N"
"campbbi02","15","706","26","2","4","0","0","0","2","10","15","706","120","172","13","11","0","0","0","15","83","68","706","1","126","3707","1146","485","82","497","871","5266","1973-07-14","N"
"candejo01","19","609","605","39","105","20","3","1","48","169","19","606","58","341","11","16","0","0","0","19","179","124","606","13","29","7680","2432","946","250","603","1702","10512","1975-06-08","N"
"candito01","16","455","299","11","35","5","0","0","12","71","16","454","230","439","18","31","0","0","0","16","151","165","454","11","0","8204","2679","1137","251","885","1741","11616","1983-08-08","N"
"cansejo01","17","1917","7160","1201","1896","341","14","469","1425","1970","16","2074","4042","124","123","38","0","0","0","1","0","0","1","0","0","3","2","3","0","3","0","8","1985-09-02","N"
"carltst01","24","761","1746","125","352","49","6","14","145","420","24","757","112","738","42","36","0","0","0","24","335","250","757","55","2","15950","4768","1900","421","1884","4220","22112","1965-04-12","Y"
"carrocl02","15","753","209","17","27","0","0","1","7","66","15","753","63","316","11","24","0","0","1","15","100","75","753","0","145","4157","1320","447","68","455","703","5802","1964-09-02","N"
"carrocl02","15","753","209","17","27","0","0","1","7","66","15","753","63","316","11","24","0","0","1","15","100","75","753","0","145","4157","1320","447","68","455","703","5802","1964-09-02","N"
"chandsp01","11","217","558","53","112","18","2","9","46","157","11","217","108","391","10","28","0","0","1","11","111","45","217","27","7","4555","1355","474","64","472","630","6235","1937-05-06","N"
"chandsp01","11","217","558","53","112","18","2","9","46","157","11","217","108","391","10","28","0","0","1","11","111","45","217","27","7","4555","1355","474","64","472","630","6235","1937-05-06","N"
"chandsp01","11","217","558","53","112","18","2","9","46","157","11","217","108","391","10","28","0","0","1","11","111","45","217","27","7","4555","1355","474","64","472","630","6235","1937-05-06","N"
"chandsp01","11","217","558","53","112","18","2","9","46","157","11","217","108","391","10","28","0","0","1","11","111","45","217","27","7","4555","1355","474","64","472","630","6235","1937-05-06","N"
"chandsp01","11","217","558","53","112","18","2","9","46","157","11","217","108","391","10","28","0","0","1","11","111","45","217","27","7","4555","1355","474","64","472","630","6235","1937-05-06","N"
"chapmbe01","15","1721","6495","1145","1963","409","107","90","983","560","15","1677","3748","513","174","84","0","0","0","3","8","6","25","0","0","423","147","69","7","71","65","642","1930-04-15","N"
"chapmbe01","15","1721","6495","1145","1963","409","107","90","983","560","15","1677","3748","513","174","84","0","0","0","3","8","6","25","0","0","423","147","69","7","71","65","642","1930-04-15","N"
"chaseha01","15","1919","7417","980","2158","322","124","57","941","306","15","1902","18346","1131","423","945","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","1905-04-14","N"
"chaseha01","15","1919","7417","980","2158","322","124","57","941","306","15","1902","18346","1131","423","945","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","1905-04-14","N"
"chesbja01","11","393","1103","85","217","37","13","5","82","0","11","394","103","836","56","28","0","0","0","11","198","132","392","35","5","8690","2642","864","39","690","1265","12013","1899-07-12","N"
"chesbja01","11","393","1103","85","217","37","13","5","82","0","11","394","103","836","56","28","0","0","0","11","198","132","392","35","5","8690","2642","864","39","690","1265","12013","1899-07-12","N"
"chesbja01","11","393","1103","85","217","37","13","5","82","0","11","394","103","836","56","28","0","0","0","11","198","132","392","35","5","8690","2642","864","39","690","1265","12013","1899-07-12","N"
"chesbja01","11","393","1103","85","217","37","13","5","82","0","11","394","103","836","56","28","0","0","0","11","198","132","392","35","5","8690","2642","864","39","690","1265","12013","1899-07-12","N"
"chesbja01","11","393","1103","85","217","37","13","5","82","0","11","394","103","836","56","28","0","0","0","11","198","132","392","35","5","8690","2642","864","39","690","1265","12013","1899-07-12","Y"
"cirilje01","14","1621","5402","800","1600","343","21","112","727","694","14","1518","1372","2704","126","329","0","0","0","1","0","0","1","0","0","3","0","0","0","2","1","5","1994-05-11","N"
"clarkjo01","12","556","2010","256","437","74","26","25","236","385","12","564","239","1151","178","45","0","0","0","12","330","183","539","38","5","13801","4359","1436","162","1209","2030","11954","1882-05-02","N"
"clarkjo01","12","556","2010","256","437","74","26","25","236","385","12","564","239","1151","178","45","0","0","0","12","330","183","539","38","5","13801","4359","1436","162","1209","2030","11954","1882-05-02","N"
"clarkjo01","12","556","2010","256","437","74","26","25","236","385","12","564","239","1151","178","45","0","0","0","12","330","183","539","38","5","13801","4359","1436","162","1209","2030","11954","1882-05-02","Y"
"clemero02","24","744","199","6","33","6","0","0","13","70","24","744","328","607","28","32","0","0","0","24","366","192","744","47","0","15347","4358","1790","380","1650","4845","21077","1984-05-15","N"
"clemero02","24","744","199","6","33","6","0","0","13","70","24","744","328","607","28","32","0","0","0","24","366","192","744","47","0","15347","4358","1790","380","1650","4845","21077","1984-05-15","N"
"clemero02","24","744","199","6","33","6","0","0","13","70","24","744","328","607","28","32","0","0","0","24","366","192","744","47","0","15347","4358","1790","380","1650","4845","21077","1984-05-15","N"
"clemero02","24","744","199","6","33","6","0","0","13","70","24","744","328","607","28","32","0","0","0","24","366","192","744","47","0","15347","4358","1790","380","1650","4845","21077","1984-05-15","N"
"clemero02","24","744","199","6","33","6","0","0","13","70","24","744","328","607","28","32","0","0","0","24","366","192","744","47","0","15347","4358","1790","380","1650","4845","21077","1984-05-15","N"
"coaklan01","9","151","361","14","42","3","1","0","6","1","9","151","45","262","21","6","0","4","2","9","58","60","151","11","3","3244","1030","283","9","319","430","2741","1902-09-17","N"
"cobbty01","24","3052","11499","2253","4206","728","296","117","1946","364","24","2971","6528","410","280","113","0","0","0","2","0","0","3","0","1","15","6","2","0","2","0","20","1905-08-30","Y"
"colavro01","14","1841","6503","971","1730","283","21","374","1159","880","14","3595","6720","249","144","57","0","0","0","2","1","0","2","0","0","17","1","0","0","5","2","23","1955-09-10","N"
"colavro01","14","1841","6503","971","1730","283","21","374","1159","880","14","3595","6720","249","144","57","0","0","0","2","1","0","2","0","0","17","1","0","0","5","2","23","1955-09-10","N"
"colboji01","10","302","55","0","4","0","1","0","1","30","10","302","114","274","17","18","0","0","0","10","83","88","301","8","7","4792","1619","675","153","475","688","6744","1969-07-13","N"
"comisch01","13","1428","5947","1016","1574","210","69","29","893","90","13","1409","13889","568","417","746","0","0","0","3","0","1","4","0","0","37","13","1","0","3","6","17","1882-05-02","N"
"conceda01","19","2522","8824","1006","2356","393","51","103","963","1198","19","2538","4298","7105","330","1402","0","0","0","1","0","0","1","0","0","4","2","0","0","0","1","6","1970-04-06","N"
"conceda01","19","2522","8824","1006","2356","393","51","103","963","1198","19","2538","4298","7105","330","1402","0","0","0","1","0","0","1","0","0","4","2","0","0","0","1","6","1970-04-06","N"
